msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
EVFfF9jTBdWevM6Ov4yt2BcKLh1DwKn4Ae1T9UAbUQc=,40,30,149,149,1,2016-08-01,2016-08-31,0
EYhT3+3eVOxUxjLlm7dNpziPOUSZ4YX9nWVmv8HD/2k=,13,195,894,894,0,2015-01-22,2015-08-05,0
EYhT3+3eVOxUxjLlm7dNpziPOUSZ4YX9nWVmv8HD/2k=,38,195,894,894,0,2015-08-14,2016-02-25,0
F8QjDNfaIQ6x0U6s6S7qM+XujDnmdbSuMy7Mk3CkD2A=,41,30,99,99,1,2017-02-18,2017-03-18,0
FAO3rAMCkW+91xwT3qF6OOoKWjb/Vqc830kbinaBDEQ=,40,30,149,149,1,2016-05-24,2016-06-23,0
FAO3rAMCkW+91xwT3qF6OOoKWjb/Vqc830kbinaBDEQ=,40,30,149,149,1,2016-04-24,2016-05-23,0
FAO3rAMCkW+91xwT3qF6OOoKWjb/Vqc830kbinaBDEQ=,40,30,149,149,1,2015-10-22,2015-11-22,0
FAsUjNGVLfxev1HE61UvSp3jBHfAW4nGvHyB/kq1b1Y=,41,30,99,99,1,2016-12-17,2017-01-17,0
FCSD+HLvNQXYE857F3xW7f6u/aL+wwJqrPsqu9tSFwQ=,41,30,129,129,1,2016-05-10,2016-06-11,0
FCSD+HLvNQXYE857F3xW7f6u/aL+wwJqrPsqu9tSFwQ=,41,30,129,129,1,2016-09-10,2016-10-11,0
FQ26yZ0ZwXvMw0K6Qj1zUYSmJotSp3O1hyY6JJhM08I=,41,30,99,99,1,2016-08-03,2016-09-03,0
FetcVIOdv3n6Zc9WG00w8my7aUW+BHQDKxJMqOlvg1I=,41,30,99,99,1,2017-01-08,2017-02-08,0
FirbGxhnX14jG07i7b5sc/9QwkKTw+/XQ95B81sTRqo=,37,30,149,149,1,2016-06-13,2016-07-12,0
Fnmv3wTXXmCBH6HkdwbHgXtfOxQjUBJ6dtFqVzoGc5I=,41,30,99,99,1,2016-04-19,2016-05-19,0
Fnmv3wTXXmCBH6HkdwbHgXtfOxQjUBJ6dtFqVzoGc5I=,41,30,99,99,1,2016-02-19,2016-03-19,0
FpRvejWQ3f0afL3vV3Z4gfciqjZcciVvQmNf88dwYtg=,39,31,149,149,1,2015-02-28,2015-04-09,0
G+qbeVeckwyzpFbp8H7qtUf4rZ6Gr5SzmMxdWPQauU0=,41,30,99,99,1,2016-05-27,2016-06-27,0
G3eOjm1xnR5mTbS5H2nexcpstgXKP4H33GZ57wioWHw=,33,30,149,149,1,2016-06-30,2016-07-31,0
GCTbaFUWBTcEw7nr0krLKgLtUJ/8DpHVTNOMucWSVRA=,41,30,99,99,1,2016-01-11,2016-02-11,0
GCTbaFUWBTcEw7nr0krLKgLtUJ/8DpHVTNOMucWSVRA=,41,30,99,99,1,2016-09-11,2016-10-11,0
GREdhEym3cC6qdse9anrOb6mvi9hzsRXF3UmUeNvaKc=,41,30,149,149,1,2015-06-04,2016-09-02,0
GREdhEym3cC6qdse9anrOb6mvi9hzsRXF3UmUeNvaKc=,41,30,149,149,1,2015-08-06,2017-02-03,0
GREdhEym3cC6qdse9anrOb6mvi9hzsRXF3UmUeNvaKc=,35,7,0,0,0,2016-02-25,2016-03-25,0
Gahj8/71cgcxjot3272rpRp7eKVUz04LiOZ0MxhGTXw=,40,30,149,149,1,2016-03-15,2016-04-17,0
Gjfmad/iPXCIEFyAfRd9/enFvbNnV/wx+wPMf8Nt7Vc=,38,30,149,149,0,2016-12-12,2017-01-11,0
GqmuMZMfK9CjJzt+hqRwKti157kuCgMbpJaFV8OUUVw=,41,30,99,99,1,2017-01-06,2017-02-06,0
Gr0UDy9jBWhncT+KsdRffj6TDVs3uJF5m+octzC33vw=,41,30,149,149,1,2015-11-17,2015-12-18,0
H1JWsfn/M3efaC/k5VL+WOe/X38x8nPZAZZ8jHhsGG4=,41,30,149,149,1,2015-06-20,2015-07-20,0
H8Umrr9JkMothMUSt3gV/r4FvlTrm8jRvdgNaTo8SXg=,41,30,99,99,1,2016-07-20,2016-08-20,0
H8Umrr9JkMothMUSt3gV/r4FvlTrm8jRvdgNaTo8SXg=,41,30,99,99,1,2017-02-20,2017-03-20,0
HEk4dBg44ZSEFwaaxwO42DBm6EptEHqW1N/YkX7jEpQ=,41,30,149,149,1,2016-01-02,2016-02-03,0
HEk4dBg44ZSEFwaaxwO42DBm6EptEHqW1N/YkX7jEpQ=,41,30,149,149,1,2015-12-02,2016-01-03,0
HGkExdM/2rBj31A70D23Sm68jpW5ymhA5V0rJI+iijw=,41,30,99,99,1,2016-12-20,2017-01-20,0
HINGDNAk4ifTIiO8yBt4u1vz+2X0PqegQh5jt93qVfc=,34,0,0,149,1,2015-08-31,2015-09-30,0
HINGDNAk4ifTIiO8yBt4u1vz+2X0PqegQh5jt93qVfc=,34,30,149,149,1,2016-06-30,2016-07-31,0
HIW8SOqchs12BRT9jBCjTinLMIuhznLonqf31OR5MgI=,41,30,99,99,1,2016-05-03,2016-06-03,0
HJHPV+HmgG5H6+W+HkS9FlnNwDA5xcOkrqGswaErMfo=,12,195,894,894,0,2015-03-03,2015-09-17,0
HJHPV+HmgG5H6+W+HkS9FlnNwDA5xcOkrqGswaErMfo=,36,30,180,180,0,2016-11-09,2016-12-10,0
HNzRJPvGK73VGQNaaku6oDCiQyYUrm18GCaIzGqXNFw=,38,30,149,149,0,2015-12-20,2016-01-19,0
HNzRJPvGK73VGQNaaku6oDCiQyYUrm18GCaIzGqXNFw=,38,30,149,149,0,2015-08-18,2015-09-17,0
HNzRJPvGK73VGQNaaku6oDCiQyYUrm18GCaIzGqXNFw=,38,30,149,149,0,2016-01-20,2016-02-19,0
HUXdjC/jcdyG/fIG6AbO6U3vWb8wcy+3gkoV92BSDXA=,41,30,149,149,1,2016-05-24,2016-06-24,0
HbLfqVFCdz//iXmpCd39LeregV1xhFqupmVDY6I2HSY=,41,30,149,149,1,2015-07-12,2015-08-12,0
HbLfqVFCdz//iXmpCd39LeregV1xhFqupmVDY6I2HSY=,41,30,129,129,1,2016-06-05,2016-07-05,0
Hd6QpKf497ws8D7HW0RSALHrxZPkO4YXR1vADIwWf1o=,41,30,99,99,1,2016-02-12,2016-03-12,0
Hqam66mJx+EiOJ8TC91Z8c6ZnMVuyTzwiGpUzg4FMEA=,31,30,149,149,1,2016-09-30,2016-10-31,0
Hr7adkVzRB9W8PK9j3CWfYA+ZncvIsVqD2qRewDrhCw=,41,30,149,149,1,2016-07-03,2016-08-03,0
Hr7adkVzRB9W8PK9j3CWfYA+ZncvIsVqD2qRewDrhCw=,41,0,0,149,1,2015-05-03,2016-12-30,0
I/k8Rl/1DA5QRLEEEtzUYUsdq+5gxYEd9DRlAKsd2LM=,40,30,149,149,1,2017-02-19,2017-03-18,0
INOfoYjWG4EKocq8rDZoA61jfVgnKhrOoB6e1eZU/kc=,41,30,149,149,1,2016-09-25,2016-10-26,0
IP1zTvCoMnVjzILNT/KojdT9JBURDKP6h7hu7RZ900Y=,37,30,149,149,1,2016-01-26,2016-02-26,0
IP1zTvCoMnVjzILNT/KojdT9JBURDKP6h7hu7RZ900Y=,37,30,149,149,1,2016-04-26,2016-05-26,0
Iv+myT5RIVDWExP0UmA/BhqmcEHwyKUbt9X6fyjyCOs=,41,30,149,149,1,2016-08-07,2016-09-07,0
IzmGuPJsUi+8Pk7xGIWHdsLbkagEUCNemVArscS7ndc=,41,30,99,99,1,2017-02-07,2017-02-07,1
IzmGuPJsUi+8Pk7xGIWHdsLbkagEUCNemVArscS7ndc=,41,30,99,99,1,2016-10-05,2016-11-05,0
J1Eg24R5ycEXFxwiN4XOkWKSZMr040rrPcjk8OqB1Ko=,41,30,99,99,1,2016-05-16,2016-06-16,0
J1Eg24R5ycEXFxwiN4XOkWKSZMr040rrPcjk8OqB1Ko=,41,30,99,99,1,2017-02-16,2017-03-16,0
J1Eg24R5ycEXFxwiN4XOkWKSZMr040rrPcjk8OqB1Ko=,41,30,99,99,1,2016-07-16,2016-08-16,0
J4Ogx7vzTJ4LtFgj9nAUofyqhd+nHT8CyAqSUBFYO0c=,38,30,149,149,0,2016-07-05,2016-08-04,0
J8cKnGYKI6NEDkKAQQnPce1T9FzU5/FWEm8RJxn3N+A=,41,30,149,149,1,2015-09-19,2015-10-20,0
J9nunCeGqqLRE/+PJd5x/IMxLK4ScNQu8nBqE7BDbZI=,41,30,99,99,1,2016-10-05,2016-11-05,0
JKgwVaIFaAXkIwOfNyXFK7oVMPZ2jLmW1RuaG6ENHsU=,41,30,149,149,1,2016-04-12,2016-05-12,0
JLFMWb4b8LZvaeJSfJl7zgvzFNidbwYvisAdp0wGtF8=,41,30,129,129,1,2015-08-02,2015-09-02,0
JLFMWb4b8LZvaeJSfJl7zgvzFNidbwYvisAdp0wGtF8=,41,30,99,99,1,2016-07-19,2016-08-19,0
JP/CC3cee3wFX09X8bmXlsv8Xx5AuCgEoYpp5dADiyQ=,38,30,149,149,0,2016-02-01,2016-03-02,0
JP/CC3cee3wFX09X8bmXlsv8Xx5AuCgEoYpp5dADiyQ=,38,30,149,149,0,2016-06-07,2016-07-07,0
JP9WOhb12df/xtPardKMWNxmUn5DXtCIu67AadmYz3M=,41,30,99,99,1,2016-11-02,2016-12-02,0
JP9WOhb12df/xtPardKMWNxmUn5DXtCIu67AadmYz3M=,41,30,99,99,1,2016-09-02,2016-10-02,0
JZC/0kpqzltASxFT/70EPmIJQIPukRraS1u+U2DVKLs=,41,30,129,129,1,2016-03-03,2016-04-02,0
JoY5+qkgNyajLOd6X2M0IHBbTqK+n5Nz4MvtU5kxWwU=,34,30,149,149,1,2016-05-31,2016-06-30,0
JoY5+qkgNyajLOd6X2M0IHBbTqK+n5Nz4MvtU5kxWwU=,34,30,149,149,1,2017-02-28,2017-03-31,0
JpDNY/QplUwHdxh0BCRolA46J72N/BO3usTMdmQ8h54=,40,30,149,149,1,2017-02-24,2017-03-25,0
JpDNY/QplUwHdxh0BCRolA46J72N/BO3usTMdmQ8h54=,40,30,149,149,1,2016-06-24,2016-07-25,0
K0IGUkq4i/fCQ8tHKz5KimrcKJxWG2YSXZdHCDOHHGI=,40,30,149,149,1,2016-09-09,2016-10-08,0
KKAuIiz0PfekBzJQXn1hCSzOGseyjuxZKZ4iTB7yxNA=,41,30,149,119,1,2015-07-24,2015-08-24,0
KKAuIiz0PfekBzJQXn1hCSzOGseyjuxZKZ4iTB7yxNA=,41,30,149,149,1,2016-02-24,2016-03-24,0
KMrqfIWmzT5yP3buNddS/CRvXzUXuLGeLvlzOK7IPi8=,41,30,99,99,1,2017-02-17,2017-03-17,0
KYfAE25nOoFtOrCaJaqxXXd12ukmokYoPpfoqmRz204=,39,31,149,149,1,2015-02-28,2015-04-11,0
KZZrMeL6syGlaShfNZJsPuBE4LXVykoVh5zE5DZHHoI=,41,30,129,129,1,2015-08-21,2015-10-20,0
KgjarKK+rEf1xP+cwC7JQo9ZRdztcC7QpLELMvERKFw=,41,30,99,99,1,2016-08-25,2016-09-25,0
KgjarKK+rEf1xP+cwC7JQo9ZRdztcC7QpLELMvERKFw=,41,30,99,99,1,2017-02-25,2017-03-25,0
L+nz03V8wIgFrG9UPT/dNv4cMuUVTuw5vhccykyKJAA=,34,30,149,149,1,2017-02-28,2017-03-31,0
L/od3w1/GalT7bSij5OR8j0tHbuu8N5sm4ZlPgkfipw=,38,30,149,149,0,2017-01-07,2017-02-06,0
L9nEJXoefDodDjAgR3+71rI+2J2mxW1SWH/TZBbhFFc=,41,30,149,149,1,2016-07-27,2016-08-27,0
LAlhGxPfo9Oxi1L/pXjIrgIBdkzwtGePuANpJF/8J9U=,37,30,149,149,1,2016-07-27,2016-08-26,0
LMMVjWDdRJRf2/+HedmHP6m1gYuv/T7lBkmFSC2Q3EU=,41,30,149,149,1,2016-07-14,2016-08-15,0
LMMVjWDdRJRf2/+HedmHP6m1gYuv/T7lBkmFSC2Q3EU=,41,30,149,149,1,2015-02-14,2015-03-15,0
LYzXVzfvkildghcKz/fjUFejbSygTouqiPAkRBztyao=,41,30,149,149,1,2016-06-03,2016-07-03,0
LaOV+SFRiOU14zoUe4iexI8sT4HhMaaFVDDrpjuC4A4=,41,30,149,149,1,2015-11-30,2016-01-01,0
Lf/ZFVJ3yjmGTwCAZ6LMG5jMP+srWfmVHs6FdEtJxKA=,39,30,149,149,1,2015-12-02,2016-01-14,0
Lf7+LjyVPfcdyYFaw+QjpssXZGwiCItkQsP5SgLp56E=,41,30,99,99,1,2016-08-01,2016-09-01,0
Lk+GYfS9jhjRRJqMg/qTkANHcnGf97uITWeqWfiB3Gs=,40,30,149,149,1,2016-05-07,2016-06-06,0
Lk+GYfS9jhjRRJqMg/qTkANHcnGf97uITWeqWfiB3Gs=,40,30,149,149,1,2016-09-07,2016-10-06,0
Lk+GYfS9jhjRRJqMg/qTkANHcnGf97uITWeqWfiB3Gs=,40,30,149,149,1,2015-10-05,2015-11-04,0
LlHJ1zai/zM0X6i9LQ4X/8I+O5Bm+L76xbYwxULk6SY=,41,30,149,149,1,2015-08-16,2015-09-16,0
LlPkKTOxJPuVKCS67azU7GPz7f1NXw7oTRgK4tSO/iQ=,41,30,149,149,1,2015-08-15,2015-09-15,0
LlPkKTOxJPuVKCS67azU7GPz7f1NXw7oTRgK4tSO/iQ=,41,30,149,149,1,2016-10-04,2016-11-04,0
Lvs5UQEGv7KDXga07r5kP9KTijJFnrIpptOpZYqR9ZI=,41,30,99,99,1,2016-03-06,2016-04-06,0
Lvs5UQEGv7KDXga07r5kP9KTijJFnrIpptOpZYqR9ZI=,41,30,99,99,1,2016-05-06,2016-06-06,0
M1PZLuT0JSRty3r3i3UT5gIGDUv+0877rApPsUiRyAI=,41,30,149,149,1,2016-10-09,2016-11-09,0
M9rdH+cCHpjRwDOf0SFRht1bIPo/rRS/TBsMskfaI3o=,41,30,99,99,1,2017-01-19,2017-02-19,0
MAOy9oVH0IWfxRPUQj6K5NXtZuSGG+EB0nH8JyLMXgM=,37,30,149,149,1,2015-07-20,2015-08-19,0
MAnmOlEtqkLVXrm9vkrgwIJYYFAvQM4+I1B1UwFzVmE=,39,30,149,149,1,2016-09-30,2016-11-19,0
MAnmOlEtqkLVXrm9vkrgwIJYYFAvQM4+I1B1UwFzVmE=,39,30,149,149,1,2015-12-02,2016-01-19,0
MBcdjUY3e2Fa3oC3eXpSnQOOC6PehG6m1/MR/yzCVuo=,41,30,149,149,1,2016-07-20,2016-08-20,0
MHsRguDB+Qu05QjR+MVy1+R7VVDWdOGIJk+U0lZITlM=,36,30,150,150,0,2016-02-25,2016-03-26,0
MWiKd80r1Ar9eUgLcBn6w2UOcbUUWwAQojZ3C1SqcpY=,39,30,149,149,1,2016-08-31,2016-10-19,0
N/8OR2RSOB87+aTk8aQ/fUEuWQtZgboYbIrst2xolOo=,33,30,149,149,1,2016-11-30,2016-12-31,0
N/8OR2RSOB87+aTk8aQ/fUEuWQtZgboYbIrst2xolOo=,33,30,149,149,1,2015-12-31,2016-01-31,0
N/EId2NWdpjYbj3os9XjTcfASkHSu/5DwevaUroSYQI=,41,30,149,149,1,2015-02-15,2015-03-15,0
N/EId2NWdpjYbj3os9XjTcfASkHSu/5DwevaUroSYQI=,41,30,149,149,1,2015-03-15,2015-04-15,0
N9kC8j2Q9n2GtwiPI8SPZOv5T/3/e5/qp8aSk4BsHlM=,41,30,149,149,1,2016-06-12,2016-07-12,0
NI2xCDS4Q6ZQbG1f/EpEubWwunZDq3bPW0JwBXGuatA=,41,30,149,119,1,2015-08-04,2015-09-05,0
NZNBHqeJgq7aTOWvbPxjyw3SHFTwGsN4fQOeeGtF2UQ=,41,30,99,99,1,2016-01-04,2016-02-04,0
NZNBHqeJgq7aTOWvbPxjyw3SHFTwGsN4fQOeeGtF2UQ=,41,30,99,99,1,2016-07-04,2016-08-04,0
NZNBHqeJgq7aTOWvbPxjyw3SHFTwGsN4fQOeeGtF2UQ=,41,30,99,99,1,2016-03-04,2016-04-04,0
Nd91DB99TPXNTow+q4X/G29LyQLLjfz63jZW5j6vCi4=,38,30,149,149,0,2016-12-26,2017-01-25,0
NgOfMHSO90Vb4E6SmsTIgdoUIieF0AQfGp5UEZ2tY1A=,41,30,99,99,1,2016-08-14,2016-09-14,0
NgUrFSMl8ymP9sQOKI+hXG8wxPmKunQgZxikYokBRd8=,41,30,99,99,1,2016-02-24,2016-03-24,0
NkZfiSt9//ZJ80NhtR3QVo/7rCuGBy7a3umjfKMZz+A=,39,30,149,149,1,2015-09-30,2015-10-31,0
NobHyuJBgow+tTuC8qL7eHP+WonZPTOgPyYiNZ8R178=,36,30,150,150,0,2015-09-15,2015-10-15,0
Nu51nplJJAChgiEG068kaaMDztvjcQCkaKHM1JAymd0=,41,30,99,99,1,2016-05-14,2016-06-14,0
O80sFuxK0uYffvR3ocMBpUdgu73xBuuO7dPWLNdTAlc=,41,30,149,149,1,2015-12-01,2016-01-02,0
OLe96qQE+KpaPBfR7bsVDnT0wjnyX5Z8Owa8Ti+2ReQ=,41,30,149,149,1,2016-11-21,2016-12-21,0
OpRrE7NnG3c4JkdUuD2piLz6Qob99dfmDGHrLg2gI9I=,31,30,149,149,1,2015-12-31,2016-01-31,0
OsvebVsGVE2iQN06K2PzYtI/el4oBjJWP/nUmRanKRI=,41,30,99,99,1,2016-11-30,2017-01-08,0
OtQ15zNJRj0TP/QxhaI8U+NVPtPP9csPobTrrplxFSU=,39,0,0,149,1,2015-04-30,2015-06-09,0
OtQ15zNJRj0TP/QxhaI8U+NVPtPP9csPobTrrplxFSU=,39,30,149,149,1,2015-06-30,2015-08-09,0
PIXPIUS22db6ed5gCiaaDb2E7WVGq/TMl1mNtxXfQuI=,33,30,149,149,1,2016-12-31,2017-02-28,0
PIXPIUS22db6ed5gCiaaDb2E7WVGq/TMl1mNtxXfQuI=,33,30,149,149,1,2016-10-31,2016-12-28,0
PRmx+esmErLIA+NSfBZJA8gsJ9RBiHbCbOCsBrybimQ=,38,30,149,149,0,2016-07-17,2016-08-16,0
PScaBYmPiMfXbBmnP7ZnnkFYtoI6vCf0QaXbcG6BBG0=,41,30,149,149,1,2016-04-22,2016-05-21,0
PTNZHCnGSIUXDXGtQ59WXCSkAqrDdbC+tWTvsgDvp3Q=,37,30,149,149,1,2016-02-07,2016-03-06,0
PTNZHCnGSIUXDXGtQ59WXCSkAqrDdbC+tWTvsgDvp3Q=,37,30,149,149,1,2015-06-07,2015-07-06,0
PTNZHCnGSIUXDXGtQ59WXCSkAqrDdbC+tWTvsgDvp3Q=,37,30,149,149,1,2015-07-07,2015-08-06,0
PX4MMzW6p7jSc4V4gRo3Bj64BGlC02VvR+OD5C3muI0=,41,30,99,99,1,2016-04-06,2016-05-06,0
PX4MMzW6p7jSc4V4gRo3Bj64BGlC02VvR+OD5C3muI0=,41,30,99,99,1,2016-02-06,2016-03-06,0
PdCIQrfmXYKShCyg2KK/DgbP3N07Ylt0a4A5sA+1d+w=,41,30,149,149,1,2016-11-19,2016-12-19,0
PmTGFxgq94oVGWaUw8tMbvPCALkwbRo9qqF+MQjpJaA=,39,30,149,149,1,2015-05-31,2015-07-27,0
PqPDXZESbUZmTj2MIpEjrJobv5kT+35RYIkJtK/Bcwc=,41,30,99,99,1,2016-11-21,2016-12-21,0
Q1JMMOS+FxIClJtphTQSXj+LWRyYLx7p10HmeE3lwVk=,41,30,99,99,1,2016-10-25,2016-10-25,1
Q3nU0Ipjj0hk9ZIjG6pimQ4dJusjGz3xGyGjiSXSnck=,41,30,149,149,1,2016-12-02,2017-01-02,0
Q40ol912vqDx4FYr7IhgKmb9eML0kDMSSAYe2a/FUVQ=,40,30,149,149,1,2015-10-27,2015-11-26,0
QCo7sGl3W+W/HIS1Tj4scxsyb3ZYRqH4GG20VMzi26s=,41,30,99,99,1,2016-10-04,2016-11-04,0
QH49u94ZHkcUMfRfiQ44cbM3A0B6O4L5rLLfQWWB9aw=,41,30,149,149,1,2016-10-20,2016-11-20,0
QPVSJ4WvZqqfm8Bit/xITrLMcvi0IQsT98d0oBQdriw=,41,30,99,99,1,2016-06-05,2016-07-05,0
QSSPj3XqtU2q1/ZfK7KYlZdqh/XkHkKdKpsY0BUAqto=,41,30,99,99,1,2016-03-15,2016-04-15,0
QSSPj3XqtU2q1/ZfK7KYlZdqh/XkHkKdKpsY0BUAqto=,41,30,99,99,1,2016-12-15,2017-01-15,0
QTkJg1mFY9sCmQC9bGWriJ/2sU6pTNEnkMnTAkte61M=,41,30,99,99,1,2016-02-04,2016-03-04,0
QTkJg1mFY9sCmQC9bGWriJ/2sU6pTNEnkMnTAkte61M=,41,30,99,99,1,2015-09-04,2015-10-04,0
QTyf5RSXxFIFAIwFs0efD53/A15oh5DrQzGhUnx0M3I=,41,30,149,149,1,2016-04-09,2016-05-09,0
R0FU5NxGk5fnoy3q2cJCpIDlv4W+clJ3kODiC14ppLI=,41,30,149,149,1,2015-10-25,2015-11-25,0
R3xey31HPOOVvJsgsahzXuaW7UvmL4aulkctE7npEJg=,36,30,180,180,0,2017-01-03,2017-02-03,0
R4BmVHS7e7q+iICGz3AdH8llfPJKN9s69n4bp63hWEg=,41,30,149,149,1,2016-01-02,2016-02-02,0
R5SNzwXFgOAgg4IuV/9NbDFX5PeGtJp2YT8Fpiu+iNU=,41,30,129,129,1,2015-08-26,2015-09-27,0
R5ciu8ZIi/LipNgyprblegNCzbM+BWF84wQEAJXMgzk=,41,30,99,99,1,2016-02-22,2016-03-22,0
RGuc6Nbd8ImNn6gIeFOrC9pJWv3Q9spFHGRrO49zAjc=,41,30,149,149,1,2016-02-17,2016-03-17,0
RO2NSyfwjlmhelquiZhzVJ+7S9lnzvuuGd2aODXQ99E=,36,30,150,150,0,2015-07-28,2015-08-27,0
RSfjfo9S9UFGNN1AplFqSdYdykccUbICVJuG9ToXOdA=,41,30,129,129,1,2017-01-31,2017-02-28,0
RX7XnB8PVClvCDmUSAqX9xPXsYzKT/l3UDAlxBzunic=,37,30,149,149,1,2015-09-07,2015-10-07,0
RZ+fSdOOsWOxcyMOs3Yli1pBO/XJzS595cowmSwSuhk=,37,30,149,149,1,2016-10-27,2016-11-26,0
RaZzpyMA+WOaEloqgM8IzoGwx/XAkFKOQAhQvv/8cfI=,40,30,149,149,1,2016-04-07,2016-05-06,0
RaZzpyMA+WOaEloqgM8IzoGwx/XAkFKOQAhQvv/8cfI=,40,31,149,149,1,2015-03-01,2015-04-01,0
RaZzpyMA+WOaEloqgM8IzoGwx/XAkFKOQAhQvv/8cfI=,40,31,149,149,1,2015-04-01,2015-05-01,0
RcjSQCkioOO0b2DskmgrwZeC26sE7JvLzi6tqdfqTBI=,38,30,149,149,0,2016-03-08,2016-04-07,0
RcjSQCkioOO0b2DskmgrwZeC26sE7JvLzi6tqdfqTBI=,35,7,0,0,0,2015-06-12,2015-06-15,0
RgWAQSlZhW/j0k5FIou60Hzf32DZasHFpmGVO1Srhos=,39,30,149,149,1,2016-08-31,2016-10-04,0
RsNvkEuGpvx14GmBwpC3Jebiiv6sWLve1XYu3Hv/Y5w=,38,30,149,149,0,2016-06-04,2016-07-04,0
RyGzT/7kdxpJl17VFVlgPcqXVzQ9Bq0TfbZSxd/L/f4=,41,30,149,149,1,2015-12-12,2016-01-12,0
S+dfGYIniTqmj0AOnb3FJhv6ao9DO1q43GXVJscETPQ=,34,30,149,149,1,2017-02-28,2017-03-31,0
S+dfGYIniTqmj0AOnb3FJhv6ao9DO1q43GXVJscETPQ=,34,30,149,149,1,2016-11-30,2016-12-31,0
S+dfGYIniTqmj0AOnb3FJhv6ao9DO1q43GXVJscETPQ=,34,30,149,149,1,2017-01-31,2017-02-28,0
S6PZFJhNOIOSMH0OBrV/CvUKxl8Zmrlogi93x81e2v8=,41,30,99,99,1,2016-05-12,2016-06-12,0
S8CoT+WTSikJWDljLbTWt9mbD7UXwL8orn8crceybRw=,41,30,149,149,1,2016-02-12,2016-03-12,0
S8CoT+WTSikJWDljLbTWt9mbD7UXwL8orn8crceybRw=,41,30,129,129,1,2017-01-04,2017-02-04,0
SEefVTvIGZTkIpWvzQLZlwQTp1mVqAP3AwsR9PgJLv4=,39,30,149,149,1,2016-09-30,2016-11-17,0
SPmq9R4KxLAUs7h2oEf6EyBVhIzlcKaIbjmOT/aXhTU=,37,30,149,149,1,2016-09-24,2016-10-24,0
SYUmtjooETY6t3C3t3sycLBX8g4csFAY5eKjsqTchCQ=,41,30,99,99,1,2016-11-30,2016-11-30,1
SlHftQDyzXEkqQpwi7uPjOPUaV3pr4cCfZoEwVf9afU=,40,30,149,149,1,2016-05-21,2016-06-20,0
Slt9R3gzjA1cwc6sp9r1aaQpcEwuoqz0ig1B9kiiJzk=,41,30,99,99,1,2017-02-13,2017-02-13,1
SrNlOJdxRTqaR8rK7JN/tGF4AbkQNUeFmX+25WoAQU0=,41,30,129,129,1,2017-02-28,2017-03-31,0
SyT06YbyG6yiltP3bCm8Lc+cLKLgIJCuDKkMJibQzrA=,41,30,99,99,1,2016-09-07,2016-10-07,0
T64lunseGYbXPyYw8209OrXwPVxZiJAkSXXI36ve3j8=,41,30,99,99,1,2016-12-13,2017-01-13,0
T64lunseGYbXPyYw8209OrXwPVxZiJAkSXXI36ve3j8=,41,30,99,99,1,2016-08-13,2016-09-13,0
T64lunseGYbXPyYw8209OrXwPVxZiJAkSXXI36ve3j8=,41,30,99,99,1,2017-01-13,2017-02-13,0
TAS9QHlsdnZufOcgQjkPvV4l2ZSFRcEnFyP0nekruUw=,41,30,99,99,1,2017-01-11,2017-02-11,0
TBLWKNHLz2uFSKSL/WX6XvyDVkMIYUz3GbcJf6ojAmQ=,41,30,99,99,1,2016-04-06,2016-05-06,0
TOHQaprxSoULmtgljAhVutwTy8HsUU4iOV2QZYmTN6k=,41,30,99,99,1,2016-11-16,2016-12-16,0
TOpPHmPpkv1KXuB8j3o5VDsa+RuVKUt77Xrtah46NjQ=,39,30,149,149,1,2015-05-31,2015-07-08,0
TT4RyFaV3Y9IjoYr6pJxyNx5UaaQa1dytG9KgD2/Q0c=,38,30,149,149,0,2016-11-17,2016-12-17,0
Tfak1IEM+jICD06eNQrSolDhGgZzzStklmcJr5f62as=,41,30,129,129,1,2017-01-31,2017-02-28,0
TgcNPbsZeZ8buEcnLqLok29Q+gX0klzE0LmOESRwjbU=,41,30,149,0,1,2016-02-07,2016-02-08,1
TrvskE+QxBePOhbGn3OCF8hSclzYSB410dl2SIhtA5E=,41,30,99,99,1,2016-05-03,2016-06-03,0
Tx+AfucUzHBperYok3ZD7r/Asn4crklYYlgXj+SY0v4=,41,30,99,99,1,2016-09-09,2016-10-09,0
U/PAzQ3JS3BHBj4666kh3Xecyena28xA9yIdS08Ofso=,41,30,99,99,1,2016-03-05,2016-04-05,0
U2+BouLN2TUGQrvsry8BMy62QgSux5eFMkUianSlBlE=,40,30,149,149,1,2016-09-09,2016-10-08,0
UGW8NgeW9oKKeE8Hr9Lc3L04K7QjVxMJUSxtKxXSFjg=,39,31,149,149,1,2015-02-28,2015-04-18,0
UH4zPRM2s5/hZrS0ytPiGjK55BNJo3PjL3a/HmO+ZXQ=,41,30,149,149,1,2015-08-31,2015-09-30,0
UH4zPRM2s5/hZrS0ytPiGjK55BNJo3PjL3a/HmO+ZXQ=,41,30,129,129,1,2016-04-30,2016-05-31,0
UqjSuAJAGmcOHGSC9xWDOGTEEK9E35N/a1c4fmJF7xo=,39,30,149,149,1,2015-06-30,2015-08-13,0
UqjSuAJAGmcOHGSC9xWDOGTEEK9E35N/a1c4fmJF7xo=,39,30,149,149,1,2015-12-02,2016-01-13,0
