msno,cutoff_time,label,days_to_churn,churn_date
+eELJ1gSSkwJItUOLgavd0hFy/TLj0RVrcaPgQunOPM=,2016-12-01,0.0,,
+eELJ1gSSkwJItUOLgavd0hFy/TLj0RVrcaPgQunOPM=,2017-01-01,,,
+eELJ1gSSkwJItUOLgavd0hFy/TLj0RVrcaPgQunOPM=,2017-02-01,,,
+eJfBCmskN8rbGvvwTuU6PAB5yLeY+EL0n50kOdHDkw=,2016-02-01,0.0,,
+eJfBCmskN8rbGvvwTuU6PAB5yLeY+EL0n50kOdHDkw=,2016-03-01,0.0,,
+eJfBCmskN8rbGvvwTuU6PAB5yLeY+EL0n50kOdHDkw=,2016-04-01,0.0,,
+eJfBCmskN8rbGvvwTuU6PAB5yLeY+EL0n50kOdHDkw=,2016-05-01,0.0,,
+eJfBCmskN8rbGvvwTuU6PAB5yLeY+EL0n50kOdHDkw=,2016-06-01,0.0,,
+eJfBCmskN8rbGvvwTuU6PAB5yLeY+EL0n50kOdHDkw=,2016-07-01,0.0,,
+eJfBCmskN8rbGvvwTuU6PAB5yLeY+EL0n50kOdHDkw=,2016-08-01,0.0,,
+eJfBCmskN8rbGvvwTuU6PAB5yLeY+EL0n50kOdHDkw=,2016-09-01,0.0,,
+eJfBCmskN8rbGvvwTuU6PAB5yLeY+EL0n50kOdHDkw=,2016-10-01,0.0,,
+eJfBCmskN8rbGvvwTuU6PAB5yLeY+EL0n50kOdHDkw=,2016-11-01,0.0,,
+eJfBCmskN8rbGvvwTuU6PAB5yLeY+EL0n50kOdHDkw=,2016-12-01,0.0,,
+eJfBCmskN8rbGvvwTuU6PAB5yLeY+EL0n50kOdHDkw=,2017-01-01,,,
+eJfBCmskN8rbGvvwTuU6PAB5yLeY+EL0n50kOdHDkw=,2017-02-01,,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2015-01-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2015-02-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2015-03-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2015-04-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2015-05-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2015-06-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2015-07-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2015-08-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2015-09-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2015-10-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2015-11-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2015-12-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2016-01-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2016-02-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2016-03-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2016-04-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2016-05-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2016-06-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2016-07-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2016-08-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2016-09-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2016-10-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2016-11-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2016-12-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2017-01-01,0.0,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2017-02-01,,,
+s3jJdEWKI0aVm/aTtJjbl1/6m9T+Fdshe1opAtZTy8=,2017-03-01,,,
+v01ipIHmDytYNZXlzDQPKnW6nbSvP8WQHq4hulRCzA=,2015-06-01,1.0,45.00000000000001,2015-07-16
+v01ipIHmDytYNZXlzDQPKnW6nbSvP8WQHq4hulRCzA=,2015-07-01,,15.0,
+v01ipIHmDytYNZXlzDQPKnW6nbSvP8WQHq4hulRCzA=,2015-08-01,,,
+v01ipIHmDytYNZXlzDQPKnW6nbSvP8WQHq4hulRCzA=,2015-09-01,,,
+v01ipIHmDytYNZXlzDQPKnW6nbSvP8WQHq4hulRCzA=,2015-10-01,,,
+v01ipIHmDytYNZXlzDQPKnW6nbSvP8WQHq4hulRCzA=,2015-11-01,,,
+v01ipIHmDytYNZXlzDQPKnW6nbSvP8WQHq4hulRCzA=,2015-12-01,,,
+v01ipIHmDytYNZXlzDQPKnW6nbSvP8WQHq4hulRCzA=,2016-01-01,,,
+v01ipIHmDytYNZXlzDQPKnW6nbSvP8WQHq4hulRCzA=,2016-02-01,,,
+v01ipIHmDytYNZXlzDQPKnW6nbSvP8WQHq4hulRCzA=,2016-03-01,,,
+v01ipIHmDytYNZXlzDQPKnW6nbSvP8WQHq4hulRCzA=,2016-04-01,,,
+v01ipIHmDytYNZXlzDQPKnW6nbSvP8WQHq4hulRCzA=,2016-05-01,,,
+v01ipIHmDytYNZXlzDQPKnW6nbSvP8WQHq4hulRCzA=,2016-06-01,,,
+v01ipIHmDytYNZXlzDQPKnW6nbSvP8WQHq4hulRCzA=,2016-07-01,,,
+v01ipIHmDytYNZXlzDQPKnW6nbSvP8WQHq4hulRCzA=,2016-08-01,,,
+v01ipIHmDytYNZXlzDQPKnW6nbSvP8WQHq4hulRCzA=,2016-09-01,,,
+v01ipIHmDytYNZXlzDQPKnW6nbSvP8WQHq4hulRCzA=,2016-10-01,,,
+v01ipIHmDytYNZXlzDQPKnW6nbSvP8WQHq4hulRCzA=,2016-11-01,0.0,,
+v01ipIHmDytYNZXlzDQPKnW6nbSvP8WQHq4hulRCzA=,2016-12-01,0.0,,
+v01ipIHmDytYNZXlzDQPKnW6nbSvP8WQHq4hulRCzA=,2017-01-01,,,
+v01ipIHmDytYNZXlzDQPKnW6nbSvP8WQHq4hulRCzA=,2017-02-01,,,
/0E+WcqOmQrb7ZtFCAQRLPT2Q8mmChn2dec5t6I251Q=,2016-01-01,0.0,,
/0E+WcqOmQrb7ZtFCAQRLPT2Q8mmChn2dec5t6I251Q=,2016-02-01,0.0,,
/0E+WcqOmQrb7ZtFCAQRLPT2Q8mmChn2dec5t6I251Q=,2016-03-01,0.0,,
/0E+WcqOmQrb7ZtFCAQRLPT2Q8mmChn2dec5t6I251Q=,2016-04-01,0.0,,
/0E+WcqOmQrb7ZtFCAQRLPT2Q8mmChn2dec5t6I251Q=,2016-05-01,0.0,,
/0E+WcqOmQrb7ZtFCAQRLPT2Q8mmChn2dec5t6I251Q=,2016-06-01,0.0,,
/0E+WcqOmQrb7ZtFCAQRLPT2Q8mmChn2dec5t6I251Q=,2016-07-01,0.0,,
/0E+WcqOmQrb7ZtFCAQRLPT2Q8mmChn2dec5t6I251Q=,2016-08-01,0.0,,
/0E+WcqOmQrb7ZtFCAQRLPT2Q8mmChn2dec5t6I251Q=,2016-09-01,0.0,,
/0E+WcqOmQrb7ZtFCAQRLPT2Q8mmChn2dec5t6I251Q=,2016-10-01,0.0,,
/0E+WcqOmQrb7ZtFCAQRLPT2Q8mmChn2dec5t6I251Q=,2016-11-01,0.0,,
/0E+WcqOmQrb7ZtFCAQRLPT2Q8mmChn2dec5t6I251Q=,2016-12-01,0.0,,
/0E+WcqOmQrb7ZtFCAQRLPT2Q8mmChn2dec5t6I251Q=,2017-01-01,0.0,,
/0E+WcqOmQrb7ZtFCAQRLPT2Q8mmChn2dec5t6I251Q=,2017-02-01,,,
/0E+WcqOmQrb7ZtFCAQRLPT2Q8mmChn2dec5t6I251Q=,2017-03-01,,,
/61sw91hwiQwLQ4oY8Ag2m0bdsr0HjnQfbuMultgd/U=,2015-10-01,0.0,,
/61sw91hwiQwLQ4oY8Ag2m0bdsr0HjnQfbuMultgd/U=,2015-11-01,0.0,,
/61sw91hwiQwLQ4oY8Ag2m0bdsr0HjnQfbuMultgd/U=,2015-12-01,0.0,,
/61sw91hwiQwLQ4oY8Ag2m0bdsr0HjnQfbuMultgd/U=,2016-01-01,0.0,,
/61sw91hwiQwLQ4oY8Ag2m0bdsr0HjnQfbuMultgd/U=,2016-02-01,0.0,,
/61sw91hwiQwLQ4oY8Ag2m0bdsr0HjnQfbuMultgd/U=,2016-03-01,0.0,,
/61sw91hwiQwLQ4oY8Ag2m0bdsr0HjnQfbuMultgd/U=,2016-04-01,0.0,,
/61sw91hwiQwLQ4oY8Ag2m0bdsr0HjnQfbuMultgd/U=,2016-05-01,0.0,,
/61sw91hwiQwLQ4oY8Ag2m0bdsr0HjnQfbuMultgd/U=,2016-06-01,0.0,,
/61sw91hwiQwLQ4oY8Ag2m0bdsr0HjnQfbuMultgd/U=,2016-07-01,0.0,,
/61sw91hwiQwLQ4oY8Ag2m0bdsr0HjnQfbuMultgd/U=,2016-08-01,0.0,,
/61sw91hwiQwLQ4oY8Ag2m0bdsr0HjnQfbuMultgd/U=,2016-09-01,0.0,,
/61sw91hwiQwLQ4oY8Ag2m0bdsr0HjnQfbuMultgd/U=,2016-10-01,0.0,,
/61sw91hwiQwLQ4oY8Ag2m0bdsr0HjnQfbuMultgd/U=,2016-11-01,0.0,,
/61sw91hwiQwLQ4oY8Ag2m0bdsr0HjnQfbuMultgd/U=,2016-12-01,0.0,,
/61sw91hwiQwLQ4oY8Ag2m0bdsr0HjnQfbuMultgd/U=,2017-01-01,0.0,,
/61sw91hwiQwLQ4oY8Ag2m0bdsr0HjnQfbuMultgd/U=,2017-02-01,,,
/61sw91hwiQwLQ4oY8Ag2m0bdsr0HjnQfbuMultgd/U=,2017-03-01,,,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2015-01-01,0.0,480.0,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2015-02-01,0.0,449.0,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2015-03-01,0.0,421.0,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2015-04-01,0.0,390.0,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2015-05-01,0.0,360.00000000000006,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2015-06-01,0.0,329.0,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2015-07-01,0.0,299.0,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2015-08-01,0.0,268.0,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2015-09-01,0.0,237.0,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2015-10-01,0.0,207.0,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2015-11-01,0.0,176.00000000000003,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2015-12-01,0.0,146.0,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2016-01-01,0.0,115.0,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2016-02-01,0.0,84.0,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2016-03-01,1.0,55.0,2016-04-25
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2016-04-01,,24.000000000000004,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2016-05-01,,,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2016-06-01,0.0,,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2016-07-01,0.0,,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2016-08-01,0.0,,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2016-09-01,0.0,,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2016-10-01,0.0,,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2016-11-01,0.0,,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2016-12-01,0.0,,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2017-01-01,0.0,,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2017-02-01,,,
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,2017-03-01,,,
/PUSx4+kDwMdSmZ7Kot1hMThgKA+4Lx7klIcEPczkgc=,2017-01-01,,,
/PUSx4+kDwMdSmZ7Kot1hMThgKA+4Lx7klIcEPczkgc=,2017-02-01,,,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2015-03-01,0.0,91.00000000000001,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2015-04-01,1.0,60.0,2015-05-31
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2015-05-01,0.0,30.0,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2015-06-01,0.0,,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2015-07-01,0.0,,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2015-08-01,0.0,,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2015-09-01,0.0,,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2015-10-01,0.0,,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2015-11-01,0.0,,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2015-12-01,0.0,,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2016-01-01,0.0,,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2016-02-01,0.0,,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2016-03-01,0.0,,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2016-04-01,0.0,,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2016-05-01,0.0,,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2016-06-01,0.0,,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2016-07-01,0.0,,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2016-08-01,0.0,,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2016-09-01,0.0,,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2016-10-01,0.0,,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2016-11-01,0.0,,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2016-12-01,0.0,,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2017-01-01,0.0,,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2017-02-01,,,
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,2017-03-01,,,
/ULParmC7i19rBZSs12nWClCfg6S/t7luxW7fQMjhSQ=,2015-11-01,0.0,,
/ULParmC7i19rBZSs12nWClCfg6S/t7luxW7fQMjhSQ=,2015-12-01,0.0,,
/ULParmC7i19rBZSs12nWClCfg6S/t7luxW7fQMjhSQ=,2016-01-01,0.0,,
/ULParmC7i19rBZSs12nWClCfg6S/t7luxW7fQMjhSQ=,2016-02-01,0.0,,
/ULParmC7i19rBZSs12nWClCfg6S/t7luxW7fQMjhSQ=,2016-03-01,0.0,,
/ULParmC7i19rBZSs12nWClCfg6S/t7luxW7fQMjhSQ=,2016-04-01,0.0,,
/ULParmC7i19rBZSs12nWClCfg6S/t7luxW7fQMjhSQ=,2016-05-01,0.0,,
/ULParmC7i19rBZSs12nWClCfg6S/t7luxW7fQMjhSQ=,2016-06-01,0.0,,
/ULParmC7i19rBZSs12nWClCfg6S/t7luxW7fQMjhSQ=,2016-07-01,0.0,,
/ULParmC7i19rBZSs12nWClCfg6S/t7luxW7fQMjhSQ=,2016-08-01,0.0,,
/ULParmC7i19rBZSs12nWClCfg6S/t7luxW7fQMjhSQ=,2016-09-01,0.0,,
/ULParmC7i19rBZSs12nWClCfg6S/t7luxW7fQMjhSQ=,2016-10-01,0.0,,
/ULParmC7i19rBZSs12nWClCfg6S/t7luxW7fQMjhSQ=,2016-11-01,0.0,,
/ULParmC7i19rBZSs12nWClCfg6S/t7luxW7fQMjhSQ=,2016-12-01,0.0,,
/ULParmC7i19rBZSs12nWClCfg6S/t7luxW7fQMjhSQ=,2017-01-01,0.0,,
/ULParmC7i19rBZSs12nWClCfg6S/t7luxW7fQMjhSQ=,2017-02-01,,,
/ULParmC7i19rBZSs12nWClCfg6S/t7luxW7fQMjhSQ=,2017-03-01,,,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2015-01-01,0.0,476.0,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2015-02-01,0.0,445.0,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2015-03-01,0.0,417.0,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2015-04-01,0.0,386.00000000000006,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2015-05-01,0.0,356.00000000000006,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2015-06-01,0.0,325.0,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2015-07-01,0.0,295.0,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2015-08-01,0.0,264.0,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2015-09-01,0.0,233.0,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2015-10-01,0.0,203.0,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2015-11-01,0.0,172.0,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2015-12-01,0.0,142.0,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2016-01-01,0.0,111.0,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2016-02-01,0.0,80.0,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2016-03-01,1.0,51.0,2016-04-21
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2016-04-01,,20.0,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2016-05-01,,,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2016-06-01,0.0,,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2016-07-01,0.0,,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2016-08-01,0.0,,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2016-09-01,0.0,,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2016-10-01,0.0,,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2016-11-01,0.0,,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2016-12-01,0.0,,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2017-01-01,,,
/VivPNgb4jM8lckjqgMoQ11d/ToQlbHugl4wFpHMp8o=,2017-02-01,,,
/ZQdQEMKP0WcFy/BQc5yvYDQJZ1+pIZVyg3oDEKfxtY=,2016-08-01,0.0,,
/ZQdQEMKP0WcFy/BQc5yvYDQJZ1+pIZVyg3oDEKfxtY=,2016-09-01,0.0,,
/ZQdQEMKP0WcFy/BQc5yvYDQJZ1+pIZVyg3oDEKfxtY=,2016-10-01,0.0,,
/ZQdQEMKP0WcFy/BQc5yvYDQJZ1+pIZVyg3oDEKfxtY=,2016-11-01,0.0,,
/ZQdQEMKP0WcFy/BQc5yvYDQJZ1+pIZVyg3oDEKfxtY=,2016-12-01,0.0,,
/ZQdQEMKP0WcFy/BQc5yvYDQJZ1+pIZVyg3oDEKfxtY=,2017-01-01,0.0,,
/ZQdQEMKP0WcFy/BQc5yvYDQJZ1+pIZVyg3oDEKfxtY=,2017-02-01,,,
/ZQdQEMKP0WcFy/BQc5yvYDQJZ1+pIZVyg3oDEKfxtY=,2017-03-01,,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2015-01-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2015-02-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2015-03-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2015-04-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2015-05-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2015-06-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2015-07-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2015-08-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2015-09-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2015-10-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2015-11-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2015-12-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2016-01-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2016-02-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2016-03-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2016-04-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2016-05-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2016-06-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2016-07-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2016-08-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2016-09-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2016-10-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2016-11-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2016-12-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2017-01-01,0.0,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2017-02-01,,,
/h/dIifv5bhMtqAyjFZpNvKkBx+qmEC1oKSWe630QdI=,2017-03-01,,,
/j74L8tn9blBvaX9UOxItpmu/KtIXdzjm2ZKe4RyDUE=,2015-01-01,0.0,396.0,
/j74L8tn9blBvaX9UOxItpmu/KtIXdzjm2ZKe4RyDUE=,2015-02-01,0.0,365.00000000000006,
/j74L8tn9blBvaX9UOxItpmu/KtIXdzjm2ZKe4RyDUE=,2015-03-01,0.0,337.0,
/j74L8tn9blBvaX9UOxItpmu/KtIXdzjm2ZKe4RyDUE=,2015-04-01,0.0,306.0,
/j74L8tn9blBvaX9UOxItpmu/KtIXdzjm2ZKe4RyDUE=,2015-05-01,0.0,276.0,
/j74L8tn9blBvaX9UOxItpmu/KtIXdzjm2ZKe4RyDUE=,2015-06-01,0.0,245.0,
/j74L8tn9blBvaX9UOxItpmu/KtIXdzjm2ZKe4RyDUE=,2015-07-01,0.0,215.0,
/j74L8tn9blBvaX9UOxItpmu/KtIXdzjm2ZKe4RyDUE=,2015-08-01,0.0,184.00000000000003,
/j74L8tn9blBvaX9UOxItpmu/KtIXdzjm2ZKe4RyDUE=,2015-09-01,0.0,153.0,
/j74L8tn9blBvaX9UOxItpmu/KtIXdzjm2ZKe4RyDUE=,2015-10-01,0.0,123.0,
/j74L8tn9blBvaX9UOxItpmu/KtIXdzjm2ZKe4RyDUE=,2015-11-01,0.0,92.00000000000001,
/j74L8tn9blBvaX9UOxItpmu/KtIXdzjm2ZKe4RyDUE=,2015-12-01,0.0,62.0,
/j74L8tn9blBvaX9UOxItpmu/KtIXdzjm2ZKe4RyDUE=,2016-01-01,1.0,31.0,2016-02-01
/j74L8tn9blBvaX9UOxItpmu/KtIXdzjm2ZKe4RyDUE=,2016-02-01,0.0,0.0,
/j74L8tn9blBvaX9UOxItpmu/KtIXdzjm2ZKe4RyDUE=,2016-03-01,1.0,31.0,2016-04-01
/j74L8tn9blBvaX9UOxItpmu/KtIXdzjm2ZKe4RyDUE=,2016-04-01,0.0,0.0,
/j74L8tn9blBvaX9UOxItpmu/KtIXdzjm2ZKe4RyDUE=,2016-05-01,1.0,36.0,2016-06-06
/j74L8tn9blBvaX9UOxItpmu/KtIXdzjm2ZKe4RyDUE=,2016-06-01,,5.0,
/j74L8tn9blBvaX9UOxItpmu/KtIXdzjm2ZKe4RyDUE=,2016-07-01,0.0,,
/j74L8tn9blBvaX9UOxItpmu/KtIXdzjm2ZKe4RyDUE=,2016-08-01,0.0,,
